T5_lag60,hour_of_day_cos,T6,T14,T13,T1_lag30,L,T1_lag60,T5_lag1,T5_lag5,T1_lag240,T4_lag30,T4_lag60,T4,T4_lag5,T4_lag240,T4_lag10,T1_lag5,B,T4_lag1,T5_lag30,T1_lag10,T5_lag240,T5_lag10,D,F,T7,hour_of_day_sin,T5,T1
351.38,0.7431448254773922,351.4,372.99,372.29,351.13,1400.0,351.01,354.02,355.73,350.95,354.57,351.25,351.19,355.16,351.91,356.05,351.63,250,353.55,362.09,351.19,353.98,364.59,350,600,351.56,0.6691306063588603,351.28,350.98
351.5,0.7253743710122815,351.48,373.03,372.61,351.2,1400.0,350.9,351.28,355.13,350.92,356.42,351.24,351.1,354.55,351.63,357.9,351.61,250,351.19,365.01,351.25,352.87,366.22,350,600,351.94,0.6883545756937604,351.24,350.88
352.07,0.7071067811865476,352.05,373.03,372.61,351.26,1400.0,350.91,351.24,354.67,350.95,358.22,351.48,351.21,354.12,351.95,360.16,351.57,250,351.1,366.41,351.38,354.22,360.26,350,600,353.6,0.7071067811865475,351.49,350.87
353.34,0.6883545756937497,353.63,373.03,372.61,351.31,1400.0,350.96,351.49,354.3,350.99,359.59,351.93,351.46,353.8,352.35,357.48,351.53,250,351.21,367.08,351.55,356.16,357.77,350,600,359.43,0.7253743710122917,352.04,350.91
356.22,0.6691306063588495,356.48,360.09,354.68,351.35,75.0,351.03,352.04,354.02,351.02,360.55,352.7,352.39,353.55,352.87,356.06,351.5,450,351.46,367.44,351.62,358.63,356.55,150,600,358.23,0.7431448254774021,353.83,350.94
360.68,0.6494480483301814,355.52,356.04,353.84,351.37,75.0,351.1,353.83,351.28,351.05,361.19,354.01,353.0,351.19,353.44,355.16,350.98,450,352.39,367.64,351.63,361.08,355.73,150,600,356.3,0.7604059656000328,354.18,351.01
364.21,0.6293203910498305,354.93,355.13,353.68,351.39,75.0,351.18,354.18,351.24,351.07,361.6,355.76,353.19,351.1,354.01,354.55,350.88,450,353.0,367.76,351.61,363.13,355.13,150,600,355.42,0.7771459614569765,354.08,351.09
366.04,0.6087614290087207,354.52,354.84,353.62,351.4,75.0,351.24,354.08,351.49,351.09,361.87,357.64,353.19,351.21,354.55,354.12,350.87,450,353.19,367.83,351.57,364.71,354.67,150,600,354.89,0.7933533402912352,353.9,351.17
366.9,0.5877852522924684,351.34,373.0,372.35,351.41,1400.0,351.3,353.9,352.04,351.11,362.05,359.17,351.13,351.46,355.04,353.8,350.91,250,353.19,367.88,351.53,365.86,354.3,350,600,351.5,0.8090169943749509,351.22,350.94
367.34,0.5664062369248232,351.45,373.03,372.61,351.41,1400.0,351.34,351.22,353.83,351.12,362.16,360.26,351.08,352.39,355.45,353.55,350.94,250,351.13,367.9,351.5,366.68,354.02,350,600,351.89,0.8241261886220224,351.22,350.87
367.58,0.5446390350150246,351.98,373.03,372.61,351.59,1400.0,351.37,351.22,354.18,351.05,360.57,361.0,351.2,353.0,353.4,351.19,351.01,250,351.08,360.33,350.98,360.81,351.28,350,600,353.39,0.8386705679454256,351.46,350.87
367.72,0.5224985647159414,353.42,373.03,372.61,351.75,1400.0,351.39,351.46,354.08,350.99,357.76,361.48,351.43,353.19,352.43,351.1,351.09,250,351.2,357.85,350.88,356.46,351.24,350,600,358.76,0.8526401643540968,351.98,350.9
360.32,0.5000000000000001,357.7,373.03,372.61,351.77,1400.0,351.55,351.98,353.9,350.96,356.28,360.53,351.85,353.19,351.95,351.21,351.17,250,351.43,356.64,350.87,354.17,351.49,350,600,366.06,0.8660254037844386,353.11,350.95
357.84,0.4771587602596033,364.15,373.03,372.61,351.74,1400.0,351.71,353.11,351.22,350.93,355.34,357.73,352.58,351.13,351.66,351.46,350.94,250,351.85,355.83,350.91,352.97,352.04,350,600,368.32,0.8788171126619682,355.73,351.02
356.63,0.45399049973953637,367.28,373.03,372.61,351.02,1400.0,351.75,355.73,351.22,350.96,351.28,356.25,353.82,351.08,351.99,352.39,350.87,250,352.58,351.41,350.94,354.38,353.83,350,600,368.8,0.8910065241883732,360.13,351.09
355.82,0.43051109680829247,368.27,373.03,372.61,350.9,1400.0,351.72,360.13,351.46,350.99,351.27,355.31,355.52,351.2,352.4,353.0,350.87,250,353.82,351.56,351.01,356.38,354.18,350,600,368.92,0.9025852843498618,363.86,351.17
351.4,0.40673664307579205,368.61,373.03,372.61,350.92,1400.0,351.02,363.86,351.98,351.02,351.53,351.27,357.41,351.43,352.92,353.19,350.9,250,355.52,352.2,351.09,358.88,354.08,350,600,368.96,0.9135454576426045,365.88,351.24
351.55,0.38268343236508984,368.74,373.03,372.61,350.97,1400.0,350.9,365.88,353.11,351.05,352.02,351.26,359.0,351.85,353.5,353.19,350.95,250,357.41,353.66,351.17,361.3,353.9,350,600,368.97,0.9238795325112867,366.82,351.29
352.18,0.3583679495452948,368.81,373.03,372.61,351.04,1400.0,350.92,366.82,355.73,351.07,352.87,351.52,360.15,352.58,354.07,351.13,351.02,250,359.0,356.86,350.94,363.31,351.22,350,600,368.98,0.9335804264972039,367.3,351.33
353.61,0.3338068592337598,368.84,373.03,372.61,351.11,1400.0,350.97,367.3,360.13,351.09,354.25,352.01,360.92,353.82,354.6,351.08,351.09,250,360.15,361.33,350.87,364.84,351.22,350,600,368.98,0.9426414910921823,367.56,351.36
357.26,0.30901699437494473,359.77,360.09,354.68,351.19,75.0,351.02,367.56,363.86,351.11,356.05,354.11,360.49,355.52,355.08,351.2,351.17,450,360.92,364.59,350.87,365.96,351.46,150,600,359.11,0.9510565162951544,360.32,351.52
356.09,0.2840153447039142,357.51,356.04,353.84,351.25,75.0,351.12,360.32,365.88,351.12,357.9,354.48,357.7,357.41,355.49,351.43,351.24,450,360.49,366.22,350.9,366.75,351.98,150,600,357.05,0.9588197348681955,357.83,351.69
355.32,0.25881904510252074,356.49,355.13,353.68,351.38,75.0,351.22,357.83,366.82,351.13,360.16,354.25,356.23,359.0,355.83,351.85,351.29,450,357.7,360.26,350.95,367.29,353.11,150,600,356.16,0.9659258262890683,356.62,351.73
354.78,0.23344536385589965,355.84,354.84,353.62,351.55,75.0,351.29,356.62,367.3,351.14,357.48,353.97,355.29,360.15,356.09,352.58,351.33,450,356.23,357.77,351.02,367.68,355.73,150,600,355.63,0.972369920397678,355.81,351.71
351.28,0.20791169081774774,355.35,354.72,353.6,351.62,75.0,350.96,355.81,367.56,351.14,356.06,351.17,354.65,360.92,356.3,353.82,351.36,450,355.29,356.55,351.09,367.95,360.13,150,600,355.24,0.9781476007338081,355.2,351.66
351.31,0.1822355254921444,354.95,354.67,353.59,351.63,75.0,350.88,355.2,360.32,351.15,355.16,351.13,354.2,360.49,356.46,355.52,351.52,450,354.65,355.73,351.17,368.13,363.86,150,600,354.92,0.9832549075639552,354.73,351.61
351.65,0.15643446504022215,354.61,354.65,353.58,351.61,75.0,350.89,354.73,357.83,351.07,354.55,351.29,353.86,357.7,353.84,357.41,351.69,450,354.2,355.13,351.24,362.46,365.88,150,600,354.65,0.9876883405951391,354.35,351.56
352.39,0.1305261922200517,354.33,354.63,353.57,351.57,75.0,350.93,354.35,356.62,351.01,354.12,351.6,353.6,356.23,352.64,359.0,351.73,450,353.86,354.67,351.29,357.5,366.82,150,600,354.42,0.9914448613738104,354.06,351.52
354.11,0.10452846326764771,354.1,354.62,353.57,351.53,75.0,350.98,354.06,355.81,350.97,353.8,352.15,353.39,355.29,352.06,360.15,351.71,450,353.6,354.3,351.33,354.69,367.3,150,600,354.21,0.994521895368274,353.82,351.48
357.71,0.07845909572783305,353.9,354.61,353.56,351.5,75.0,351.05,353.82,355.2,350.93,353.55,353.09,353.22,354.65,351.73,360.92,351.66,450,353.39,354.02,351.36,353.26,367.56,150,600,354.03,0.996917333733129,353.62,351.44
362.09,0.052335956242940865,353.73,354.61,353.56,350.98,75.0,351.13,353.62,354.73,350.96,351.19,354.57,353.08,354.2,352.08,360.49,351.61,450,353.22,351.28,351.52,354.8,360.32,150,600,353.88,0.998629534754574,353.46,351.41
365.01,0.02617694830786426,353.58,354.6,353.56,350.88,75.0,351.2,353.46,354.35,351.0,351.1,356.42,352.97,353.86,352.52,357.7,351.56,450,353.08,351.24,351.69,356.96,357.83,150,600,353.74,0.9996573249755575,353.32,351.39
366.41,6.123233995736766e-17,353.46,354.59,353.55,350.87,75.0,351.26,353.32,354.06,351.03,351.21,358.22,352.87,353.6,353.06,356.23,351.52,450,352.97,351.49,351.73,359.49,356.62,150,600,353.62,1.0,353.21,351.37
367.08,-0.02617694830787923,353.35,354.59,353.55,350.91,75.0,351.31,353.21,353.82,351.06,351.46,359.59,352.79,353.39,353.64,355.29,351.48,450,352.87,352.04,351.71,361.83,355.81,150,600,353.51,0.9996573249755571,353.11,351.35
367.44,-0.052335956242955596,353.26,354.58,353.55,350.94,75.0,351.35,353.11,353.62,351.0,352.39,360.55,352.72,353.22,352.54,354.65,351.44,450,352.79,353.83,351.66,356.99,355.2,150,600,353.42,0.9986295347545733,353.03,351.33
367.64,-0.07845909572784798,353.18,354.58,353.54,351.01,75.0,351.37,353.03,353.46,350.96,353.0,361.19,352.66,353.08,352.01,354.2,351.41,450,352.72,354.18,351.61,354.43,354.73,150,600,353.35,0.9969173337331277,352.95,351.32
367.76,-0.10452846326766217,353.11,354.57,353.54,351.09,75.0,351.39,352.95,353.32,350.93,353.19,361.6,352.61,352.97,351.69,353.86,351.39,450,352.66,354.08,351.56,353.12,354.35,150,600,353.28,0.9945218953682724,352.89,351.3
367.83,-0.1305261922200516,353.05,354.57,353.54,351.17,75.0,351.4,352.89,353.21,350.91,353.19,361.87,352.56,352.87,351.48,353.6,351.37,450,352.61,353.9,351.52,352.39,354.06,150,600,353.22,0.9914448613738104,352.84,351.29
367.88,-0.15643446504023673,353.0,354.57,353.54,350.94,75.0,351.41,352.84,353.11,350.94,351.13,362.05,352.52,352.79,351.77,353.39,351.35,450,352.56,351.22,351.48,353.46,353.82,150,600,353.16,0.9876883405951368,352.79,351.28
367.9,-0.1822355254921591,352.96,354.56,353.54,350.87,75.0,351.41,352.79,353.03,350.97,351.08,362.16,352.48,352.72,352.13,353.22,351.33,450,352.52,351.22,351.44,355.06,353.62,150,600,353.12,0.9832549075639524,352.75,351.27
360.33,-0.20791169081776217,351.28,372.49,368.42,350.87,1400.0,351.59,352.75,352.95,351.0,351.2,360.57,351.11,352.66,352.59,353.08,351.32,250,352.48,351.46,351.41,357.3,353.46,350,600,351.39,0.978147600733805,351.19,350.94
357.85,-0.2334453638559142,351.21,373.01,372.49,350.9,1400.0,351.75,351.19,352.89,351.03,351.43,357.76,351.01,352.61,353.14,352.97,351.3,250,351.11,351.98,351.39,359.83,353.32,350,600,351.41,0.9723699203976744,351.09,350.86
356.64,-0.25881904510252063,368.42,373.03,372.65,350.95,780.0,351.77,351.09,352.84,351.06,351.85,356.28,355.34,352.56,353.72,352.87,351.29,90,351.01,353.11,351.37,362.12,353.21,260,350,369.04,0.9659258262890683,363.93,351.07
355.83,-0.28401534470392836,369.02,373.03,372.65,351.02,780.0,351.74,363.93,352.79,351.08,352.58,355.34,363.03,352.52,354.28,352.79,351.28,90,355.34,355.73,351.35,363.95,353.11,260,350,369.1,0.9588197348681914,368.25,351.29
351.41,-0.30901699437495855,369.08,373.03,372.65,351.09,780.0,351.02,368.25,352.75,351.1,353.82,351.28,366.83,352.48,354.79,352.72,351.27,90,363.03,360.13,351.33,365.31,353.03,260,350,369.1,0.95105651629515,368.86,351.56
351.56,-0.33380685923377373,369.09,373.03,372.65,351.17,780.0,350.9,368.86,351.19,351.11,355.52,351.27,367.86,351.11,355.25,352.66,350.94,90,366.83,363.86,351.32,366.29,352.95,260,350,369.1,0.9426414910921774,368.98,351.81
352.2,-0.35836794954530854,363.41,372.91,371.73,351.24,780.0,350.92,368.98,351.09,351.12,357.41,351.53,354.47,351.01,355.63,352.61,350.86,390,367.86,365.88,351.3,366.98,352.89,260,650,364.8,0.9335804264971985,358.87,351.45
353.66,-0.3826834323650895,356.28,372.91,371.73,351.29,780.0,350.97,358.87,363.93,351.13,359.0,352.02,352.28,355.34,355.94,352.56,351.07,390,354.47,366.82,351.29,367.46,352.84,260,650,361.57,0.9238795325112868,353.41,351.18
356.86,-0.40673664307580554,352.96,372.91,371.73,351.33,780.0,351.04,353.41,368.25,351.14,360.15,352.87,351.65,363.03,356.18,352.52,351.29,390,352.28,367.3,351.28,367.79,352.79,260,650,355.06,0.9135454576425985,352.1,351.04
361.33,-0.43051109680830574,352.02,372.91,371.72,351.36,780.0,351.11,352.1,368.86,351.15,360.92,354.25,351.37,366.83,356.36,352.48,351.56,390,351.65,367.56,351.27,368.02,352.75,260,650,352.76,0.9025852843498555,351.63,350.97
364.59,-0.45399049973954947,351.62,372.9,371.64,351.52,780.0,351.19,351.63,368.98,351.15,360.49,356.05,351.22,367.86,356.5,351.11,351.81,390,351.37,360.32,350.94,368.19,351.19,260,650,352.0,0.8910065241883665,351.39,350.92
366.22,-0.4771587602596163,351.41,372.85,371.19,351.69,780.0,351.25,351.39,358.87,351.15,357.7,357.9,351.13,354.47,356.61,351.01,351.45,390,351.22,357.83,350.86,368.31,351.09,260,650,351.65,0.878817112661961,351.25,350.89
360.26,-0.4999999999999998,351.28,372.6,369.3,351.73,780.0,351.38,351.25,353.41,351.15,356.23,360.16,351.07,352.28,356.68,355.34,351.18,390,351.13,356.62,351.07,368.39,363.93,260,650,351.45,0.8660254037844387,351.16,350.87
357.77,-0.5224985647159541,351.2,371.73,364.75,351.71,780.0,351.55,351.16,352.1,351.16,355.29,357.48,351.02,351.65,356.74,363.03,351.04,390,351.07,355.81,351.29,368.45,368.25,260,650,351.33,0.8526401643540891,351.1,350.86
356.55,-0.5446390350150369,351.21,373.02,372.53,351.66,780.0,351.62,351.1,351.63,351.07,354.65,356.06,351.01,351.37,353.96,366.83,350.97,90,351.02,355.2,351.56,362.87,368.86,260,350,351.4,0.8386705679454177,351.1,350.85
355.73,-0.5664062369248352,351.57,373.03,372.65,351.61,780.0,351.63,351.1,351.39,351.01,354.2,355.16,351.1,351.22,352.7,367.86,350.92,90,351.01,354.73,351.81,357.79,368.98,260,350,352.22,0.824126188622014,351.27,350.85
355.13,-0.5877852522924802,353.25,373.03,372.65,351.56,780.0,351.61,351.27,351.25,350.97,353.86,354.55,351.39,351.13,352.09,354.47,350.89,90,351.1,354.35,351.45,354.83,358.87,260,350,358.52,0.8090169943749422,351.89,350.88
354.67,-0.6087614290087207,363.37,373.03,372.65,351.52,780.0,351.57,351.89,351.16,350.94,353.6,354.12,352.34,351.07,351.75,352.28,350.87,90,351.39,354.06,351.18,353.33,353.41,260,350,368.31,0.7933533402912352,355.03,350.95
354.3,-0.629320391049842,353.5,372.91,371.73,351.48,780.0,351.53,355.03,351.1,350.97,353.39,353.8,351.71,351.02,352.1,351.65,350.86,390,352.34,353.82,351.04,354.91,352.1,260,650,356.56,0.7771459614569671,352.29,351.0
354.02,-0.6494480483301927,352.14,372.91,371.72,351.44,780.0,351.5,352.29,351.1,351.0,353.22,353.55,351.4,351.01,352.55,351.37,350.85,390,351.71,353.62,350.97,357.11,351.63,260,650,353.04,0.7604059656000232,351.68,350.96
351.28,-0.6691306063588602,351.67,372.91,371.67,351.41,780.0,350.98,351.68,351.27,351.03,353.08,351.19,351.24,351.1,353.09,351.22,350.85,390,351.4,353.46,350.92,359.64,351.39,260,650,352.09,0.7431448254773925,351.42,350.93
351.24,-0.6883545756937606,351.44,372.87,371.33,351.39,780.0,350.88,351.42,351.89,351.06,352.97,351.1,351.14,351.39,353.67,351.13,350.88,390,351.24,353.32,350.89,361.96,351.25,260,650,351.69,0.7253743710122814,351.27,350.9
351.49,-0.7071067811865475,351.67,373.03,372.65,351.37,780.0,350.87,351.27,355.03,351.08,352.87,351.21,351.15,352.34,354.23,351.07,350.95,90,351.14,353.21,350.87,363.82,351.16,260,350,352.41,0.7071067811865476,351.34,350.88
352.04,-0.7253743710122916,353.83,373.03,372.65,351.35,780.0,350.91,351.34,352.29,351.1,352.79,351.46,351.47,351.71,354.75,351.02,351.0,90,351.15,353.11,350.86,365.22,351.1,260,350,360.47,0.6883545756937498,352.07,350.9
353.83,-0.7431448254774021,365.0,373.03,372.65,351.33,780.0,350.94,352.07,351.68,351.11,352.72,352.39,352.61,351.4,355.21,351.01,350.96,90,351.47,353.03,350.85,366.23,351.1,260,350,368.59,0.6691306063588495,356.17,350.97
354.18,-0.7604059656000329,368.77,373.03,372.65,351.32,780.0,351.01,356.17,351.42,351.12,352.66,353.0,357.56,351.24,355.6,351.1,350.93,90,352.61,352.95,350.85,366.93,351.27,260,350,369.07,0.6494480483301813,366.23,351.13
354.08,-0.7771459614569765,357.35,372.91,371.73,351.3,780.0,351.09,366.23,351.27,351.05,352.61,353.19,352.4,351.14,353.46,351.39,350.9,390,357.56,352.89,350.88,361.08,351.89,260,650,362.53,0.6293203910498305,353.8,351.14
353.9,-0.793353340291235,353.11,372.91,371.73,351.29,780.0,351.17,353.8,351.34,351.0,352.56,353.19,351.68,351.15,352.46,352.34,350.88,390,352.4,352.84,350.95,356.62,355.03,260,650,355.47,0.6087614290087209,352.16,351.04
351.22,-0.8090169943749508,352.07,372.91,371.72,351.28,780.0,350.94,352.16,352.07,350.96,352.52,351.13,351.39,351.47,351.97,351.71,350.9,390,351.68,352.79,351.0,354.25,352.29,260,650,352.86,0.5877852522924686,351.65,350.97
351.22,-0.8241261886220225,351.65,372.91,371.65,351.27,780.0,350.87,351.65,356.17,350.93,352.48,351.08,351.23,352.61,351.67,351.4,350.97,390,351.39,352.75,350.96,353.02,351.68,260,650,352.04,0.566406236924823,351.4,350.93
351.46,-0.8386705679454256,352.26,373.03,372.65,350.94,780.0,350.87,351.4,366.23,350.9,351.11,351.2,351.28,357.56,351.47,351.24,351.13,90,351.23,351.19,350.93,352.34,351.42,260,350,354.35,0.5446390350150246,351.59,350.9
351.98,-0.8526401643540968,358.69,373.03,372.65,350.86,780.0,350.9,351.59,353.8,350.89,351.01,351.43,351.88,352.4,351.34,351.14,351.14,90,351.28,351.09,350.9,351.96,351.27,260,350,366.85,0.5224985647159414,353.28,350.93
353.11,-0.8660254037844387,368.05,373.03,372.65,351.07,780.0,350.95,353.28,352.16,350.87,355.34,351.85,354.42,351.68,351.24,351.15,351.04,90,351.88,363.93,350.88,351.7,351.34,260,350,369.0,0.49999999999999994,362.17,351.04
355.73,-0.8788171126619683,368.99,373.03,372.65,351.29,780.0,351.02,362.17,351.65,350.86,363.03,352.58,361.89,351.39,351.17,351.47,350.97,90,354.42,368.25,350.9,351.52,352.07,260,350,369.09,0.4771587602596032,367.99,351.25
360.13,-0.8910065241883732,359.51,372.91,371.73,351.56,780.0,351.09,367.99,351.4,350.88,366.83,353.82,352.8,351.23,351.33,352.61,350.93,390,361.89,368.86,350.97,351.95,356.17,260,650,363.69,0.4539904997395362,354.79,351.21
363.86,-0.9025852843498617,353.71,372.91,371.73,351.81,780.0,351.17,354.79,351.59,350.91,367.86,355.52,351.81,351.28,351.56,357.56,350.9,390,352.8,368.98,351.13,352.66,366.23,260,650,357.04,0.4305110968082927,352.42,351.07
365.88,-0.9135454576426044,352.27,372.91,371.72,351.45,780.0,351.24,352.42,353.28,350.95,354.47,357.41,351.45,351.88,351.87,352.4,350.93,390,351.81,358.87,351.14,353.87,353.8,260,650,353.29,0.4067366430757923,351.76,350.99
366.82,-0.9238795325112867,351.74,372.91,371.69,351.18,780.0,351.29,351.76,362.17,350.98,352.28,359.0,351.27,354.42,352.25,351.68,351.04,390,351.45,353.41,351.04,355.67,352.16,260,650,352.2,0.3826834323650899,351.46,350.94
367.3,-0.933580426497204,352.6,373.03,372.65,351.04,780.0,351.33,351.46,367.99,350.95,351.65,360.15,351.34,361.89,351.85,351.39,351.25,90,351.27,352.1,350.97,353.74,351.65,260,350,355.73,0.35836794954529444,351.72,350.91
367.56,-0.9426414910921823,361.2,373.03,372.65,350.97,780.0,351.36,351.72,354.79,350.92,351.37,360.92,352.1,352.8,351.59,351.23,351.21,90,351.34,351.63,350.93,352.74,351.4,260,350,367.79,0.33380685923375986,354.06,350.95
360.32,-0.9510565162951545,368.43,373.03,372.65,350.92,780.0,351.52,354.06,352.42,350.9,351.22,360.49,355.4,351.81,351.42,351.28,351.07,90,352.1,351.39,350.9,352.18,351.59,260,350,369.04,0.30901699437494456,364.02,351.07
357.83,-0.9588197348681956,369.02,373.03,372.65,350.89,780.0,351.69,364.02,351.76,350.88,351.13,357.7,363.12,351.45,351.3,351.88,350.99,90,355.4,351.25,350.93,351.86,353.28,260,350,369.1,0.28401534470391404,368.27,351.29
356.62,-0.9659258262890682,360.15,372.91,371.73,350.87,780.0,351.73,368.27,351.46,350.91,351.07,356.23,352.94,351.27,351.51,354.42,350.94,390,363.12,351.16,351.04,352.5,362.17,260,650,363.93,0.258819045102521,355.16,351.24
355.81,-0.9723699203976779,353.93,372.91,371.73,350.86,780.0,351.71,355.16,351.72,350.94,351.02,355.29,351.86,351.34,351.81,361.89,350.91,390,352.94,351.1,351.25,353.62,367.99,260,650,357.59,0.2334453638558999,352.51,351.09
355.2,-0.978147600733808,352.33,372.91,371.73,350.85,780.0,351.66,352.51,354.06,350.97,351.01,354.65,351.47,352.1,352.18,352.8,350.95,390,351.86,351.1,351.21,355.3,354.79,260,650,353.45,0.20791169081774802,351.79,351.0
354.73,-0.9832549075639551,351.77,372.91,371.69,350.85,780.0,351.61,351.79,364.02,351.0,351.1,354.2,351.28,355.4,352.65,351.81,351.07,390,351.47,351.27,351.07,357.61,352.42,260,650,352.26,0.18223552549214467,351.48,350.94
354.35,-0.9876883405951392,351.49,372.89,371.48,350.88,780.0,351.56,351.48,368.27,351.04,351.39,353.86,351.17,363.12,353.21,351.45,351.29,390,351.28,351.89,350.99,360.13,351.76,260,650,351.78,0.15643446504022177,351.3,350.91
354.06,-0.9914448613738104,351.33,372.75,370.42,350.95,780.0,351.52,351.3,355.16,351.06,352.34,353.6,351.09,352.94,353.79,351.27,351.24,390,351.17,355.03,350.94,362.37,351.46,260,650,351.52,0.130526192220052,351.2,350.88
353.82,-0.994521895368274,351.23,372.23,367.08,351.0,780.0,351.48,351.2,352.51,351.08,351.71,353.39,351.04,351.86,354.34,351.34,351.09,390,351.09,352.29,350.91,364.14,351.72,260,650,351.37,0.10452846326764756,351.13,350.86
353.62,-0.996917333733129,351.17,370.76,361.66,350.96,780.0,351.44,351.13,351.79,351.1,351.4,353.22,351.01,351.47,354.85,352.1,351.0,390,351.04,351.68,350.95,365.45,354.06,260,650,351.28,0.0784590957278331,351.08,350.85
353.46,-0.998629534754574,351.17,373.0,372.34,350.93,780.0,351.41,351.08,351.48,351.11,351.24,353.08,350.99,351.28,355.3,355.4,350.94,90,351.01,351.42,351.07,366.39,364.02,260,350,351.32,0.0523359562429407,351.07,350.84
353.32,-0.9996573249755575,351.42,373.03,372.64,350.9,780.0,351.39,351.07,351.3,351.13,351.14,352.97,351.06,351.17,355.67,363.12,350.91,90,350.99,351.27,351.29,367.05,368.27,260,350,351.87,0.026176948307864545,351.2,350.84
353.21,-1.0,352.48,373.03,372.65,350.88,780.0,351.37,351.2,351.2,351.13,351.15,352.87,351.28,351.09,355.97,352.94,350.88,90,351.06,351.34,351.24,367.5,355.16,260,350,355.36,1.2246467991473532e-16,351.65,350.87
353.11,-0.9996573249755571,359.84,373.03,372.65,350.9,780.0,351.35,351.65,351.13,351.14,351.47,352.79,351.96,351.04,356.2,351.86,350.86,90,351.28,352.07,351.09,367.82,352.51,260,350,367.35,-0.02617694830787895,353.6,350.93
353.03,-0.9986295347545733,352.99,372.91,371.73,350.97,780.0,351.33,353.6,351.08,351.06,352.61,352.72,351.59,351.01,353.73,351.47,350.85,390,351.96,356.17,351.0,362.07,351.79,260,650,355.23,-0.05233595624295598,352.07,350.97
352.95,-0.9969173337331277,351.98,372.91,371.72,351.13,780.0,351.32,352.07,351.07,351.0,357.56,352.66,351.34,350.99,352.59,351.28,350.84,390,351.59,366.23,350.94,357.25,351.48,260,650,352.7,-0.07845909572784747,351.59,350.95
352.89,-0.9945218953682724,351.6,372.9,371.63,351.14,780.0,351.3,351.59,351.2,350.96,352.4,352.61,351.21,351.06,352.03,351.17,350.84,390,351.34,353.8,350.91,354.56,351.3,260,650,351.96,-0.10452846326766232,351.37,350.92
352.84,-0.9914448613738104,351.4,372.84,371.11,351.04,780.0,351.29,351.37,351.65,350.93,351.68,352.56,351.12,351.28,351.71,351.09,350.87,390,351.21,352.16,350.88,353.19,351.2,260,650,351.62,-0.13052619222005177,351.24,350.89
352.79,-0.9876883405951368,351.27,372.56,369.02,350.97,780.0,351.28,351.24,353.6,350.91,351.39,352.52,351.06,351.96,351.5,351.04,350.93,390,351.12,351.65,350.86,352.43,351.13,260,650,351.43,-0.1564344650402369,351.15,350.87
352.75,-0.9832549075639525,351.19,371.6,364.26,350.93,780.0,351.27,351.15,352.07,350.89,351.23,352.48,351.02,351.59,351.36,351.01,350.97,390,351.06,351.4,350.85,352.01,351.08,260,650,351.32,-0.18223552549215882,351.1,350.86
351.19,-0.978147600733805,351.14,369.45,359.14,350.9,780.0,350.94,351.1,351.59,350.87,351.28,351.11,350.99,351.34,351.26,350.99,350.95,390,351.02,351.59,350.84,351.74,351.07,260,650,351.24,-0.20791169081776212,351.06,350.85
351.09,-0.9723699203976746,351.1,366.45,356.31,350.93,780.0,350.86,351.06,351.37,350.86,351.88,351.01,350.97,351.21,351.18,351.06,350.92,390,350.99,353.28,350.84,351.55,351.2,260,650,351.2,-0.2334453638559139,351.03,350.84
363.93,-0.9659258262890683,351.1,372.72,369.95,351.04,780.0,351.07,351.03,351.24,350.85,354.42,355.34,350.96,351.12,351.12,351.28,350.89,90,350.97,362.17,350.87,351.41,351.65,260,350,351.21,-0.2588190451025208,351.02,350.83
368.25,-0.9588197348681915,351.22,373.03,372.59,351.25,780.0,351.29,351.02,351.15,350.84,361.89,363.03,350.99,351.06,351.07,351.96,350.87,90,350.96,367.99,350.93,351.31,353.6,260,350,351.44,-0.28401534470392786,351.08,350.83
368.86,-0.9510565162951499,351.66,373.03,372.65,351.21,780.0,351.56,351.08,351.1,350.83,352.8,366.83,351.11,351.02,351.04,351.59,350.86,90,350.99,354.79,350.97,351.24,352.07,260,350,352.47,-0.3090169943749587,351.31,350.85
368.98,-0.9426414910921773,353.8,373.03,372.65,351.07,780.0,351.81,351.31,351.06,350.82,351.81,367.86,351.45,350.99,351.0,351.34,350.85,90,351.11,352.42,350.95,351.17,351.59,260,350,360.42,-0.33380685923377384,352.05,350.88
358.87,-0.9335804264971985,352.2,372.91,371.72,350.99,780.0,351.45,352.05,351.03,350.82,351.45,354.47,351.38,350.97,350.98,351.21,350.84,390,351.45,351.76,350.92,351.12,351.37,260,650,353.23,-0.3583679495453087,351.68,350.92
353.41,-0.9238795325112868,351.68,372.91,371.68,350.94,780.0,351.18,351.68,351.02,350.81,351.27,352.28,351.23,350.96,350.96,351.12,350.83,390,351.38,351.46,350.89,351.08,351.24,260,650,352.12,-0.38268343236508967,351.41,350.91
352.1,-0.9135454576425985,351.44,372.87,371.36,350.91,780.0,351.04,351.41,351.08,350.81,351.34,351.65,351.14,350.99,350.94,351.06,350.83,390,351.23,351.72,350.87,351.05,351.15,260,650,351.7,-0.4067366430758055,351.27,350.89
351.63,-0.9025852843498555,351.3,372.69,369.92,350.95,780.0,350.97,351.27,351.31,350.8,352.1,351.37,351.07,351.11,350.92,351.02,350.85,390,351.14,354.06,350.86,351.02,351.1,260,650,351.48,-0.4305110968083057,351.17,350.87
