Pressure,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,time_hours,hour_of_day,T1_lag1,T1_lag5,T1_lag10,T1_lag30,T1_lag60,T1_lag240,T2_lag1,T2_lag5,T2_lag10,T2_lag30,T2_lag60,T2_lag240,T3_lag1,T3_lag5,T3_lag10,T3_lag30,T3_lag60,T3_lag240,T4_lag1,T4_lag5,T4_lag10,T4_lag30,T4_lag60,T4_lag240,T5_lag1,T5_lag5,T5_lag10,T5_lag30,T5_lag60,T5_lag240,T1_rolling_mean_5,T2_rolling_mean_5,T3_rolling_mean_5,T4_rolling_mean_5,T5_rolling_mean_5,hour_of_day_sin,hour_of_day_cos
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,314.70000000000005,2.7000000000000455,350.82,350.82,350.82,350.82,350.82,350.91,350.86,350.86,350.86,350.86,350.86,350.96,350.89,350.89,350.89,350.89,350.89,351.01,350.94,350.94,350.94,350.94,350.94,351.07,350.99,350.99,350.99,350.99,350.99,351.14,350.82,350.86,350.89,350.94,350.99,0.6494480483301927,0.7604059656000233
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,314.8,2.8000000000000114,350.82,350.82,350.82,350.82,350.82,350.85,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.92,350.94,350.94,350.94,350.94,350.94,350.97,350.99,350.99,350.99,350.99,350.99,351.02,350.82,350.86,350.89,350.94,350.99,0.6691306063588603,0.7431448254773922
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,314.90000000000003,2.900000000000034,350.82,350.82,350.82,350.82,350.82,350.83,350.86,350.86,350.86,350.86,350.86,350.86,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.93,350.99,350.99,350.99,350.99,350.99,350.98,350.82,350.86,350.89,350.94,350.99,0.6883545756937604,0.7253743710122815
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.0,3.0,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.84,350.89,350.89,350.89,350.89,350.89,350.87,350.94,350.94,350.94,350.94,350.94,350.91,350.99,350.99,350.99,350.99,350.99,350.96,350.82,350.86,350.89,350.94,350.99,0.7071067811865475,0.7071067811865476
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.1,3.1000000000000227,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.84,350.89,350.89,350.89,350.89,350.89,350.87,350.94,350.94,350.94,350.94,350.94,350.9,350.99,350.99,350.99,350.99,350.99,350.95,350.82,350.86,350.89,350.94,350.99,0.7253743710122917,0.6883545756937497
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.20000000000005,3.2000000000000455,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.9,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.7431448254774021,0.6691306063588495
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.3,3.3000000000000114,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.9,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.7604059656000328,0.6494480483301814
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.40000000000003,3.400000000000034,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.7771459614569765,0.6293203910498305
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.5,3.5,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.7933533402912352,0.6087614290087207
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.6,3.6000000000000227,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.8090169943749509,0.5877852522924684
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.70000000000005,3.7000000000000455,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.8241261886220224,0.5664062369248232
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.8,3.8000000000000114,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.8386705679454256,0.5446390350150246
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,315.90000000000003,3.900000000000034,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.8526401643540968,0.5224985647159414
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.0,4.0,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.8660254037844386,0.5000000000000001
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.1,4.100000000000023,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.8788171126619682,0.4771587602596033
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.20000000000005,4.2000000000000455,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.8910065241883732,0.45399049973953637
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.3,4.300000000000011,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9025852843498618,0.43051109680829247
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.40000000000003,4.400000000000034,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9135454576426045,0.40673664307579205
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.5,4.5,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9238795325112867,0.38268343236508984
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.6,4.600000000000023,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9335804264972039,0.3583679495452948
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.70000000000005,4.7000000000000455,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.91,350.89,350.89,350.89,350.89,350.89,350.98,350.94,350.94,350.94,350.94,350.94,351.05,350.99,350.99,350.99,350.99,350.99,351.13,350.82,350.86,350.89,350.94,350.99,0.9426414910921823,0.3338068592337598
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.8,4.800000000000011,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,351.01,350.89,350.89,350.89,350.89,350.89,351.14,350.94,350.94,350.94,350.94,350.94,351.25,350.99,350.99,350.99,350.99,350.99,351.38,350.82,350.86,350.89,350.94,350.99,0.9510565162951544,0.30901699437494473
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,316.90000000000003,4.900000000000034,350.82,350.82,350.82,350.82,350.82,350.92,350.86,350.86,350.86,350.86,350.86,351.13,350.89,350.89,350.89,350.89,350.89,351.3,350.94,350.94,350.94,350.94,350.94,351.46,350.99,350.99,350.99,350.99,350.99,351.61,350.82,350.86,350.89,350.94,350.99,0.9588197348681955,0.2840153447039142
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.0,5.0,350.82,350.82,350.82,350.82,350.82,350.97,350.86,350.86,350.86,350.86,350.86,351.24,350.89,350.89,350.89,350.89,350.89,351.45,350.94,350.94,350.94,350.94,350.94,351.63,350.99,350.99,350.99,350.99,350.99,351.8,350.82,350.86,350.89,350.94,350.99,0.9659258262890683,0.25881904510252074
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.1,5.100000000000023,350.82,350.82,350.82,350.82,350.82,350.9,350.86,350.86,350.86,350.86,350.86,350.95,350.89,350.89,350.89,350.89,350.89,351.0,350.94,350.94,350.94,350.94,350.94,351.06,350.99,350.99,350.99,350.99,350.99,351.13,350.82,350.86,350.89,350.94,350.99,0.972369920397678,0.23344536385589965
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.20000000000005,5.2000000000000455,350.82,350.82,350.82,350.82,350.82,350.85,350.86,350.86,350.86,350.86,350.86,350.88,350.89,350.89,350.89,350.89,350.89,350.92,350.94,350.94,350.94,350.94,350.94,350.96,350.99,350.99,350.99,350.99,350.99,351.01,350.82,350.86,350.89,350.94,350.99,0.9781476007338081,0.20791169081774774
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.3,5.300000000000011,350.82,350.82,350.82,350.82,350.82,350.83,350.86,350.86,350.86,350.86,350.86,350.85,350.89,350.89,350.89,350.89,350.89,350.89,350.94,350.94,350.94,350.94,350.94,350.93,350.99,350.99,350.99,350.99,350.99,350.97,350.82,350.86,350.89,350.94,350.99,0.9832549075639552,0.1822355254921444
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.40000000000003,5.400000000000034,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.84,350.89,350.89,350.89,350.89,350.89,350.87,350.94,350.94,350.94,350.94,350.94,350.91,350.99,350.99,350.99,350.99,350.99,350.96,350.82,350.86,350.89,350.94,350.99,0.9876883405951391,0.15643446504022215
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.5,5.5,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.84,350.89,350.89,350.89,350.89,350.89,350.87,350.94,350.94,350.94,350.94,350.94,350.9,350.99,350.99,350.99,350.99,350.99,350.95,350.82,350.86,350.89,350.94,350.99,0.9914448613738104,0.1305261922200517
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.6,5.600000000000023,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.9,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.994521895368274,0.10452846326764771
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.70000000000005,5.7000000000000455,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.9,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.996917333733129,0.07845909572783305
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.8,5.800000000000011,350.82,350.82,350.82,350.82,350.82,350.81,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.998629534754574,0.052335956242940865
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,317.90000000000003,5.900000000000034,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.94,350.82,350.86,350.89,350.94,350.99,0.9996573249755575,0.02617694830786426
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.0,6.0,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,1.0,6.123233995736766e-17
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.1,6.100000000000023,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9996573249755571,-0.02617694830787923
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.20000000000005,6.2000000000000455,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9986295347545733,-0.052335956242955596
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.3,6.300000000000011,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9969173337331277,-0.07845909572784798
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.40000000000003,6.400000000000034,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9945218953682724,-0.10452846326766217
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.5,6.5,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9914448613738104,-0.1305261922200516
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.6,6.600000000000023,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9876883405951368,-0.15643446504023673
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.70000000000005,6.7000000000000455,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9832549075639524,-0.1822355254921591
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.8,6.800000000000011,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.978147600733805,-0.20791169081776217
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,318.90000000000003,6.900000000000034,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9723699203976744,-0.2334453638559142
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.0,7.0,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9659258262890683,-0.25881904510252063
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.1,7.100000000000023,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9588197348681914,-0.28401534470392836
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.20000000000005,7.2000000000000455,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.95105651629515,-0.30901699437495855
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.3,7.300000000000011,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9426414910921774,-0.33380685923377373
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.40000000000003,7.400000000000034,350.82,350.82,350.82,350.82,350.82,350.8,350.86,350.86,350.86,350.86,350.86,350.83,350.89,350.89,350.89,350.89,350.89,350.86,350.94,350.94,350.94,350.94,350.94,350.89,350.99,350.99,350.99,350.99,350.99,350.93,350.82,350.86,350.89,350.94,350.99,0.9335804264971985,-0.35836794954530854
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.5,7.5,350.82,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.91,350.89,350.89,350.89,350.89,350.89,350.98,350.94,350.94,350.94,350.94,350.94,351.05,350.99,350.99,350.99,350.99,350.99,351.13,350.82,350.86,350.89,350.94,350.99,0.9238795325112868,-0.3826834323650895
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.6,7.600000000000023,350.82,350.82,350.82,350.82,350.82,350.86,350.86,350.86,350.86,350.86,350.86,351.01,350.89,350.89,350.89,350.89,350.89,351.14,350.94,350.94,350.94,350.94,350.94,351.25,350.99,350.99,350.99,350.99,350.99,351.38,350.82,350.86,350.89,350.94,350.99,0.9135454576425985,-0.40673664307580554
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.70000000000005,7.7000000000000455,350.82,350.82,350.82,350.82,350.82,350.92,350.86,350.86,350.86,350.86,350.86,351.13,350.89,350.89,350.89,350.89,350.89,351.3,350.94,350.94,350.94,350.94,350.94,351.46,350.99,350.99,350.99,350.99,350.99,351.61,350.82,350.86,350.89,350.94,350.99,0.9025852843498555,-0.43051109680830574
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.8,7.800000000000011,350.82,350.82,350.82,350.82,350.82,350.97,350.86,350.86,350.86,350.86,350.86,351.24,350.89,350.89,350.89,350.89,350.89,351.45,350.94,350.94,350.94,350.94,350.94,351.63,350.99,350.99,350.99,350.99,350.99,351.8,350.82,350.86,350.89,350.94,350.99,0.8910065241883665,-0.45399049973954947
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,319.90000000000003,7.900000000000034,350.82,350.82,350.82,350.82,350.82,350.9,350.86,350.86,350.86,350.86,350.86,350.95,350.89,350.89,350.89,350.89,350.89,351.0,350.94,350.94,350.94,350.94,350.94,351.06,350.99,350.99,350.99,350.99,350.99,351.13,350.82,350.86,350.89,350.94,350.99,0.878817112661961,-0.4771587602596163
1.01,350.82,350.86,350.89,350.94,350.99,351.06,351.14,351.25,351.41,351.66,352.08,353.01,354.75,362.92,780.0,1040.0,260,340,600,0.85144,320.0,8.0,350.82,350.82,350.82,350.82,350.82,350.85,350.86,350.86,350.86,350.86,350.86,350.88,350.89,350.89,350.89,350.89,350.89,350.92,350.94,350.94,350.94,350.94,350.94,350.96,350.99,350.99,350.99,350.99,350.99,351.01,350.82,350.86,350.89,350.94,350.99,0.8660254037844387,-0.4999999999999998
